date,title,sentence,sentiment
2015-06-11,기자간담회자료(1506),은행 가계대출은 주택담보대출을 중심으로 예년 수준을 크게 상회하는 증가세를 이어갔다,hawkish
2015-06-11,기자간담회자료(1506),금융통화위원회는 앞으로 성장세 회복이 이어지는 가운데 중기적 시계에서 물가안정기조가 유지되도록 하는 한편 금융안정에 더욱 유의하여 통화정책을 운용해 나갈 것이다,neutral
2015-06-11,기자간담회자료(1506),"이 과정에서 가계부채의 증가세, 주요국의 통화정책 변화 등 해외 위험요인, 자본유출입 동향 등을 면밀히 점검해 나갈 것이다",neutral
2015-07-09,기자간담회자료(1507),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2015-07-09,기자간담회자료(1507),"세계경제를 보면, 미국에서는 회복세가 다시 뚜렷해졌으며 유로지역에서도 개선 움직임이 이어졌다",hawkish
2015-07-09,기자간담회자료(1507),중국 등 신흥시장국의 성장 둔화추세는 지속되었다,dovish
2015-07-09,기자간담회자료(1507),"앞으로 세계경제는 미국 등 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 그리스 사태로 인한 국제금융시장의 변동성 증대, 주요국의 통화정책 변화, 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다",neutral
2015-07-09,기자간담회자료(1507),"국내경제를 보면, 수출이 계속 부진한 가운데 메르스 사태의 영향 등으로 소비가 큰 폭 감소하고 경제주체들의 심리도 위축되었다",dovish
2015-07-09,기자간담회자료(1507),고용 면에서는 실업률이 구직활동 증가 등으로 높아졌으나 고용률은 취업자수가 증가하면서 상승하였다,neutral
2015-07-09,기자간담회자료(1507),"앞으로 국내경제는 확장적인 거시경제정책, 메르스 사태의 충격 진정 등에 힘입어 회복세를 나타낼 것으로 전망되나 성장경로의 불확실성은 높은 것으로 판단된다",neutral
2015-07-09,기자간담회자료(1507),"6월중 소비자물가 상승률은 농축수산물가격 상승, 석유류가격 하락폭 축소 등으로 전월의 0.5%에서 0.7%로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율은 전월의 2.1%에서 2.0%로 소폭 하락하였다",hawkish
2015-07-09,기자간담회자료(1507),앞으로 물가상승률은 저유가의 영향 등으로 낮은 수준을 이어갈 것으로 보인다,dovish
2015-07-09,기자간담회자료(1507),주택매매가격과 전세가격은 수도권과 지방 모두에서 오름세가 이어졌다,hawkish
2015-07-09,기자간담회자료(1507),금융시장에서는 그리스 사태 등으로 주가가 하락하고 원/달러 환율과 원/엔 환율은 상승하였다,neutral
2015-07-09,기자간담회자료(1507),"장기시장금리는 미 연준의 정책금리 인상 기대, 국고채 발행물량 증가 예상 등으로 상승하였다",hawkish
2015-07-09,기자간담회자료(1507),은행 가계대출은 주택담보대출을 중심으로 예년 수준을 크게 상회하는 증가세를 이어갔다,hawkish
2015-07-09,기자간담회자료(1507),금융통화위원회는 앞으로 성장세 회복이 이어지는 가운데 중기적 시계에서 물가안정기조가 유지되도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2015-07-09,기자간담회자료(1507),"이 과정에서 가계부채의 증가세, 그리스 사태 및 주요국의 통화정책 변화 등 해외 위험요인, 자본유출입 동향 등을 면밀히 점검해 나갈 것이다",neutral
2015-08-13,기자간담회자료(1508),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2015-08-13,기자간담회자료(1508),"세계경제를 보면, 미국에서는 회복세가 지속되고 유로지역에서도 개선 움직임이 이어졌다",hawkish
2015-08-13,기자간담회자료(1508),중국 등 신흥시장국의 성장세는 계속 둔화되었다,dovish
2015-08-13,기자간담회자료(1508),"앞으로 세계경제는 미국 등 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 변화 및 중국 위안화 절하에 따른 국제금융시장의 변동성 증대, 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다",neutral
2015-08-13,기자간담회자료(1508),"국내경제를 보면, 수출이 감소세를 지속하였으나 메르스 사태의 충격 등으로 위축되었던 소비와 경제주체들의 심리는 개선되는 모습을 나타내었다",neutral
2015-08-13,기자간담회자료(1508),고용 면에서는 고용률이 전년동월 수준을 유지하였으나 취업자수 증가세가 둔화되고 실업률은 구직활동 증가 등으로 전년동월대비 상승하였다,dovish
2015-08-13,기자간담회자료(1508),"앞으로 국내경제는 확장적인 거시경제정책, 메르스 사태의 소멸 등에 힘입어 회복세를 나타낼 것으로 전망되나 성장경로의 불확실성은 높은 것으로 판단된다",neutral
2015-08-13,기자간담회자료(1508),7월중 소비자물가 상승률은 전기요금 인하에도 불구하고 서비스가격의 오름폭 확대로 전월과 같은 0.7%를 나타내었으며 농산물 및 석유류 제외 근원인플레이션율도 전월과 동일한 2.0%를 기록하였다,neutral
2015-08-13,기자간담회자료(1508),앞으로 물가상승률은 저유가의 영향 등으로 낮은 수준을 이어갈 것으로 보인다,dovish
2015-08-13,기자간담회자료(1508),주택매매가격과 전세가격은 수도권과 지방 모두에서 오름세가 이어졌다,hawkish
2015-08-13,기자간담회자료(1508),"금융시장에서는 미 연준의 정책금리 인상기대, 중국 위안화 절하 등의 영향으로 주가가 하락하고 원/달러 환율과 원/엔 환율은 큰 폭 상승하였다",neutral
2015-08-13,기자간담회자료(1508),장기시장금리는 주요국 금리의 움직임 등을 반영하여 하락하였다,dovish
2015-08-13,기자간담회자료(1508),은행 가계대출은 주택담보대출을 중심으로 예년 수준을 크게 상회하는 증가세를 이어갔다,hawkish
2015-08-13,기자간담회자료(1508),금융통화위원회는 앞으로 성장세 회복이 이어지는 가운데 중기적 시계에서 물가안정기조가 유지되도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2015-08-13,기자간담회자료(1508),"이 과정에서 가계부채의 증가세, 미 연준의 통화정책 변화 및 일부 신흥시장국의 금융불안 등 해외 위험요인, 자본유출입 동향 등을 면밀히 점검해 나갈 것이다",neutral
2015-09-11,기자간담회자료(1509),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2015-09-11,기자간담회자료(1509),"세계경제를 보면, 미국에서는 회복세가 지속되고 유로지역에서도 개선 움직임이 이어졌다",hawkish
2015-09-11,기자간담회자료(1509),중국 등 신흥시장국의 성장세는 계속 둔화되었다,dovish
2015-09-11,기자간담회자료(1509),"앞으로 세계경제는 미국 등 선진국을 중심으로 완만하나마 회복세를 이어갈 것으로 전망되나 중국의 금융·외환시장 불안 및 미 연준의 통화정책 변화에 따른 국제금융시장의 변동성 증대, 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다",neutral
2015-09-11,기자간담회자료(1509),"국내경제를 보면, 소비, 투자 등 내수가 회복 움직임을 이어갔으나 경제주체들의 심리 개선이 미흡한 가운데 수출이 감소세를 지속하였다",neutral
2015-09-11,기자간담회자료(1509),고용 면에서는 취업자수 증가세가 기저효과 등으로 둔화되면서 고용률이 전년동월대비 하락하고 실업률은 상승하였다,dovish
2015-09-11,기자간담회자료(1509),앞으로 국내경제는 회복세를 나타낼 것으로 전망되나 대외 경제여건 등에 비추어 성장경로의 불확실성이 증대된 것으로 판단된다,neutral
2015-09-11,기자간담회자료(1509),8월중 소비자물가 상승률은 석유류가격의 하락에도 불구하고 여타 공업제품가격의 오름폭 확대로 전월과 같은 0.7%를 나타내었다,neutral
2015-09-11,기자간담회자료(1509),농산물 및 석유류 제외 근원인플레이션율은 전월의 2.0%에서 2.1%로 소폭 상승하였다,hawkish
2015-09-11,기자간담회자료(1509),앞으로 물가상승률은 저유가의 영향 등으로 낮은 수준을 이어갈 것으로 보인다,dovish
2015-09-11,기자간담회자료(1509),주택매매가격과 전세가격은 수도권과 지방 모두에서 오름세가 이어졌다,hawkish
2015-09-11,기자간담회자료(1509),금융시장에서는 중국 금융·외환시장 불안 등으로 외국인 증권투자자금이 유출되면서 주가가 하락하고 원/달러 환율과 원/엔 환율은 상승하였다,dovish
2015-09-11,기자간담회자료(1509),장기시장금리는 안전자산 선호 등의 영향으로 하락하였다,dovish
2015-09-11,기자간담회자료(1509),은행 가계대출은 주택담보대출을 중심으로 예년 수준을 크게 상회하는 증가세를 이어갔다,hawkish
2015-09-11,기자간담회자료(1509),금융통화위원회는 앞으로 성장세 회복이 이어지는 가운데 중기적 시계에서 물가안정기조가 유지되도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2015-09-11,기자간담회자료(1509),"이 과정에서 가계부채의 증가세, 미 연준의 통화정책 변화 및 중국을 비롯한 신흥시장국의 금융불안 등 해외 위험요인, 자본유출입 동향 등을 면밀히 점검해 나갈 것이다",neutral
2015-10-15,기자간담회자료(1510),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.50%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2015-10-15,기자간담회자료(1510),"세계경제를 보면, 미국에서는 회복세가 지속되고 유로지역에서도 개선 움직임이 이어졌다",hawkish
2015-10-15,기자간담회자료(1510),중국 등 신흥시장국의 성장세는 계속 둔화되었다,dovish
2015-10-15,기자간담회자료(1510),"앞으로 세계경제는 미국 등 선진국을 중심으로 완만하나마 회복세를 이어갈 것으로 전망되나 미 연준의 통화정책 변화 등에 따른 국제금융시장의 변동성 증대, 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다",neutral
2015-10-15,기자간담회자료(1510),"국내경제를 보면, 소비, 투자 등 내수가 회복세를 나타내었으나 경제주체들의 심리 개선이 미흡한 가운데 수출이 감소세를 지속하였다",neutral
2015-10-15,기자간담회자료(1510),고용 면에서는 취업자수가 증가하면서 고용률이 전년동월대비 상승하였으며 실업률은 전년동월과 같은 수준을 나타내었다,hawkish
2015-10-15,기자간담회자료(1510),앞으로 국내경제는 내수를 중심으로 회복세를 이어갈 것으로 전망되나 대외 경제여건 등에 비추어 성장경로의 불확실성은 높은 것으로 판단된다,neutral
2015-10-15,기자간담회자료(1510),"9월중 소비자물가 상승률은 농산물가격의 오름세 둔화, 석유류가격 하락 등으로 전월의 0.7%에서 0.6%로 낮아졌다",dovish
